soil_type,crop,ph,organic_matter_pct,nitrogen_kg_per_ha,phosphorus_kg_per_ha,potassium_kg_per_ha,avg_temp_c,rainfall_mm,humidity_pct,irrigation_mm,fertilizer_cost_rs_per_ha,previous_yield_kg_per_ha,yield_kg_per_ha
Loamy,Wheat,5.687829277483828,1.9537230793639448,74.43958253592845,39.70268943081629,46.46076658164991,26.522716381334405,636.2810939355697,72.65812789850887,135.19577675506156,7954.5408766008495,3063.1057693356993,4641.2
Sandy,Maize,6.363856266794759,3.1618149394931874,100.06578676874138,57.836381513461234,75.60744523980148,31.04054934709474,854.0757042570278,57.396838912173905,207.69802915227547,7173.702490514883,3241.8406721133083,3719.8
Silt,Rice,7.126975025451653,0.8449641169521334,129.92421726103234,28.963098533728083,54.64964654472258,27.41085989828884,1088.2302658955527,52.1693585138851,117.67059079815259,5042.862190075383,3234.1868940447666,4583.8
Peaty,Cotton,6.402122477887116,2.9357665844895315,121.66610920948258,49.33518683298508,10.738722003074969,22.8407706620939,1139.67901467701,66.56281938461947,186.94973998973293,5078.459968652621,2959.629661823399,3448.5
Sandy,Sugarcane,6.387332509755314,1.8232886991552903,92.30202716149535,54.56216207923657,70.27696902611139,22.65362175584415,897.6587355785827,62.23526712257483,37.12979646237373,10518.331610940437,2931.8645980868905,4781.2
Loamy,Maize,5.709384913458553,2.134423956643145,91.23711055549735,24.306579976461745,68.52562361359213,28.36625572700324,775.9593537264838,83.68593819350464,38.29212817521805,4806.871870533942,3375.967029833585,4715.4
Sandy,Wheat,5.8643515780731565,1.6515344711052324,140.35727859522262,64.31088972987463,75.04603876283014,28.041498674037843,935.8284864752886,53.19060851518478,148.7557640296834,6888.414034972275,2964.7380391958504,3536.6
Loamy,Sugarcane,5.85080825781318,2.246770418224184,110.36531611578596,56.29383997931746,58.528316202391736,29.31634149229379,448.0982399908804,95.0,106.75211501200329,4921.046476755835,2304.751563014581,5304.3
Peaty,Sugarcane,5.280235640009755,0.9705472778530542,94.05739621053695,48.141020429968854,0.0,27.380850923387136,962.2837313635049,55.43361031792735,143.60904055206396,9191.723595370418,3011.1250914384073,5361.8
Peaty,Sugarcane,6.711081360859148,1.617683129603288,59.02965484867174,37.1357089585919,71.85732365486231,30.977591122750788,542.7056069405616,88.25001164503507,0.0,4311.669728838917,2207.839231833552,4927.9
Loamy,Rice,6.588711583110214,1.9372361310848387,70.99509932386431,42.044977773354866,51.67944850698264,25.726663778334895,463.6995035594349,66.6011039285277,159.48260164382427,3690.94129389197,1525.3330126235978,4242.3
Sandy,Cotton,4.608825204598256,1.553349494664928,148.12662905887015,24.91462172888439,39.98633633136927,33.25142290257034,798.7280767607665,73.22430546625598,139.4306234046976,5615.535066448829,2694.6028408061643,2980.7
Silt,Wheat,7.54549927670022,2.0197778705620024,144.07535577224266,38.6389529333537,49.072068458991865,33.450415435655536,1041.6066780021754,46.98391945288064,142.163087642,8007.4601789290955,3117.462377003768,3921.2
Sandy,Sugarcane,6.3655252272278045,1.352950495929158,87.23467500052783,35.81458506305641,55.16107199709703,32.45046248552922,928.002628151679,75.25586966934506,76.98275764680258,6406.795534093456,2730.062706880457,4453.8
Sandy,Wheat,6.613488844166,1.6826881909851967,40.920334936806775,33.65290653071494,51.26968227247465,26.039769377965886,843.3447619249669,36.98131053928782,46.158967073976385,8709.286844685646,2221.4940970556627,3981.0
Peaty,Wheat,5.574144010412413,2.029267745072176,0.0,30.82519273872554,43.37874674002281,24.440844436041868,653.5260885134035,46.879326251859254,57.08452234342262,5604.759178396396,2273.0626482049574,4196.3
Loamy,Potato,5.778574730639344,2.1713424699668136,114.81480935595633,35.43864130678909,0.0,33.958876298337394,1002.6224010230488,59.68180537624931,97.39592283504481,9272.175039472502,2894.304515466449,4226.8
Clay,Sugarcane,7.004845214417204,2.8707434421059634,97.6694311155129,31.95332950792447,50.93441659086329,29.47238336171523,1068.8488278870345,33.674536341919946,105.74914993265304,5033.161984886732,3254.035444166567,5441.9
Peaty,Potato,8.473762968649993,1.6476008601251786,140.58910722608593,30.31978902885971,77.80835047990541,23.14614107878124,972.6830518900912,64.01007420129676,115.57835808268878,8157.869866788467,2715.038777965877,4076.7
Silt,Sugarcane,6.129468106822827,2.04617465291009,95.23126157025051,44.72965120905926,96.27712273996332,34.460479067420565,867.5609721054033,72.10057224392872,187.70051203968706,8531.131359795472,3261.742749070264,5230.5
Sandy,Wheat,6.7048438914266075,1.4313360945947888,50.77186557958943,67.92480879102555,57.383202499862456,20.597948082939787,501.5346333110972,58.61544677780829,136.30519588560148,7614.658332562749,2793.7027023411924,3727.6
Silt,Cotton,7.6434594101702835,2.1292728561826544,73.93734367999954,22.802272793430422,43.22066003213169,30.464859032629086,705.3370285477924,65.62750722263209,214.364770998172,11282.69007574995,2496.8200416550935,3166.1
Peaty,Sugarcane,6.2159328814207635,3.161665479198973,149.20228770745382,45.1989696462596,42.07334371773872,31.76717486955819,583.1669442538023,86.0466420714944,239.13207047006284,9482.039577165526,2750.358080932818,5543.6
Clay,Sugarcane,6.313862473184001,2.576120960280943,70.89421239214178,62.07925607180678,54.79795100347006,25.904730373454154,864.3585150744087,66.16542183926164,142.66111670399982,7884.4790870221495,3353.084153331478,5730.8
Clay,Maize,5.705235019154658,2.8561738044958505,80.3396046837649,44.13244575593962,63.925578450712116,22.498079847615745,1173.0729871703552,65.29917188169424,105.21396527659351,9896.49203073982,2815.2056189142345,3841.3
Clay,Maize,6.94695277282662,1.5894924245646938,103.11693292641122,36.12709982523714,69.90682973664904,27.63999818318875,1156.209014675727,76.12547408974807,90.89855157905421,9081.068890547107,3951.409801708151,4064.1
Peaty,Cotton,7.233395935247376,2.9676904424758135,95.53635907018038,53.00445418520157,58.64482871306768,27.482124136385092,578.6012110067625,70.75088407320857,123.14737603220414,2265.084573924956,3287.2688753096672,3476.2
Silt,Potato,5.6011870360713365,1.758167161389634,27.003803033428596,34.653218196258656,57.531622859037086,28.499904985852126,1093.8892430188394,73.87883311919722,93.30041402794727,5814.602018059419,2189.2380225616735,3711.6
Clay,Potato,6.239709697318868,1.9237612314611205,107.53919094807358,45.650358191158944,46.24511068625461,35.997640887601094,1061.1314015786338,54.53467635170206,179.54659779949716,8901.7744676851,1938.174338693833,3655.2
Clay,Maize,6.310400663151872,2.6594502154405038,108.51721363069146,57.04171253872231,47.717631850521286,25.15874303333581,993.2821498926626,32.07485045871082,72.28097612913825,9457.587757821031,2066.9069448757973,3785.9
Sandy,Sugarcane,7.519991295440035,2.904413380756067,120.37315310488486,50.70389139113884,59.62270208392231,23.280263384389364,1082.3372043168883,58.615989723487885,96.26962619224739,7412.071216212816,2686.696428042446,4351.8
Loamy,Sugarcane,6.633322262850811,1.7288672084110916,73.38936773911009,35.12335250981557,40.28114110395685,30.51219450585246,980.3619816573027,70.93801855283648,98.01439916201466,7963.033908555974,3023.691955506506,5647.6
Sandy,Cotton,6.1666379198125325,2.901028037873897,127.34143730455224,32.785922307999456,46.18448142195729,15.316835822116984,393.58540742474236,73.31167528679444,150.63884448424008,6010.131168963448,3706.3520648845342,2870.1
Silt,Rice,7.629367500745165,0.8450907243380574,31.12679325459449,49.87435051587571,65.49867132035783,26.176472791824516,580.8999581685791,22.458744251431035,260.00829215381543,5673.174151477524,2739.95084926526,4149.4
Loamy,Potato,5.829048381036886,1.7634967361585896,78.30403128619595,45.720747566483844,41.24263377416791,24.56035880549034,479.7204268723208,73.44302377005954,152.139468906291,5356.151676116529,2435.356748885539,3674.8
Loamy,Cotton,6.638075283131893,2.1011442250420247,92.20849528886092,42.43543267228667,30.811898532429023,24.331589500917353,635.4355080366691,57.69053429045326,167.44938727526437,3899.4277007173537,1984.4048972850806,3526.9
Silt,Sugarcane,6.004610828016447,3.680032200311067,109.19278325346733,41.34152754827573,53.95512627931848,18.508428785240927,582.2541298489782,54.06014002654515,103.38857446821007,4878.9567666364,2588.9075220315253,5419.6
Peaty,Potato,6.77861778112218,1.9965024796527466,122.94987602082143,37.44329066610841,58.17616506052578,29.459086838303712,703.2005135315283,64.02097196922962,148.70693162575773,6328.634936013692,2779.6914437729415,4169.7
Silt,Rice,6.733384301802726,1.672055743023467,82.17690461231795,37.4094794329634,53.41204979675395,25.382248590098175,1343.4773689102863,81.44654723870276,62.29666332653214,5289.66497739338,3031.154690112148,4290.9
Peaty,Potato,5.780169709772662,3.727649550834891,84.06102733108412,32.597031658952574,73.0015315305196,27.916023919816983,1013.8028665697263,42.19094661507496,0.0,7987.572001399451,2852.740006212602,4391.6
Sandy,Wheat,6.635553464687749,2.5736222726191014,100.21387339450969,36.04445189360992,97.0519493694924,30.340825693318067,580.5807203702152,72.05466372723959,132.60942282359724,2090.9301863613027,2493.1404575124334,4166.3
Silt,Potato,6.085669879956968,2.160422179212786,110.26227356793123,53.6728784258338,50.14804410447994,19.440124804350607,593.9446176892842,74.1748365505298,79.15063935768254,5365.5448218756455,4144.892071073818,3907.5
Sandy,Rice,7.173959939924916,2.963506510304884,116.76749147260877,41.910154256432946,79.57521763014681,34.608638576310135,536.2601572990832,75.57760899256891,134.89509009615585,7001.542467503613,2577.3215655274535,3982.2
Sandy,Sugarcane,5.6051045324531525,3.3630087096098773,53.16793975186435,41.871115110955344,38.18422804487085,26.580172139563107,763.8823093699696,49.92022872763985,181.22953199649496,4373.8813572091185,2868.935325999495,5100.5
Clay,Rice,6.406674232134184,2.061066439446971,76.75184329736938,15.55898212705679,38.610267590413045,28.33794084644605,1313.5692273664158,52.503059121378406,72.33473298886962,7603.346522479675,2903.4329226823347,4880.8
Sandy,Maize,6.24594144094101,2.0609518182407807,103.6706108674407,81.38087384125622,85.8296446281877,32.10641535232013,517.1471723386419,83.4811558473938,233.6372594111117,3466.93953131559,2668.0897881073615,3251.3
Clay,Sugarcane,6.761439127911824,2.789053275871198,53.61225172649581,54.59259768919594,21.83594843337871,25.453494207047786,536.515364691582,64.24403446322289,119.54011121655192,7233.037602347582,3384.331031993723,5101.7
Peaty,Cotton,6.485400027839584,1.9232861657921778,128.49420915894243,71.19587456723781,64.68182722915529,27.89072185439683,620.4720463937919,59.350806181677996,202.22512443799815,4416.353509529922,2071.036298138147,3462.9
Loamy,Sugarcane,5.612283596383394,1.8969694268503972,62.72219690301449,63.69818389846601,44.57717286885561,25.126058424566732,1172.6075325736292,25.765474573510645,153.42363432180227,7950.740867707169,2305.022498914318,5168.3
Clay,Maize,6.630135999198026,1.9125557156134394,89.74295135967702,44.98610060654771,29.041751145282987,24.835883745082192,941.3344335067334,87.27061317808462,149.7633014671072,6429.836874555883,2507.7642881614584,4045.9
Clay,Cotton,6.850706064102723,1.9186087096270557,68.02416948518183,47.4976056065217,56.085951905940156,24.645690209399024,567.6409465971449,70.60764431120795,106.38305582741843,6762.582454772556,2941.8913212988164,3631.4
Sandy,Sugarcane,6.527882301113413,1.7946632164369225,44.52868984796272,17.721696979699445,46.288182729418835,29.38742465411744,1353.2922434820853,43.60317375327626,186.97012915145282,8051.451025878119,2198.1308863762806,4472.1
Silt,Maize,6.585728182225795,3.0756681319587944,35.39556534012513,71.10396650569378,54.59217649111518,29.369770856896388,754.7674704468768,68.91917261294441,194.48579711263392,7407.706817451108,1685.681853311283,3742.1
Loamy,Wheat,5.91747457914577,1.4959311307465237,90.65643961713955,36.34714357924673,44.56395942410749,20.76820321524664,823.9942990576893,53.57323558366243,130.78909288808882,4315.859143479009,3374.5720572361997,4283.9
Loamy,Rice,7.107368799935866,3.5277167273976024,115.96675346271725,40.97908617761831,22.847587413193693,24.954310080086316,974.9195768114984,72.4359798024866,230.2150203767487,4151.5386582273895,3594.372579331968,5352.0
Sandy,Cotton,7.570264816772894,1.7341822468783725,73.57025683885848,39.80158443439699,77.84684883118967,24.496597869155583,1253.5453067250974,59.94263263871893,184.51674575012836,6677.095130464375,4193.539527656816,3242.0
Peaty,Wheat,8.184541653072506,2.8181322893907206,96.62054835389524,27.713661309585138,59.44401792281806,30.888911031882525,531.082779741264,60.52123709741709,83.34054268693832,8466.082669757829,2556.6251189931486,3811.2
Peaty,Wheat,6.475543869266004,1.9444312440815357,74.72496690225114,30.727912260964175,48.8596906368374,28.010441709688,668.3872024061604,76.48904475708107,0.0,5350.738901622204,3552.171263340276,4700.9
Peaty,Wheat,5.836770033317434,2.2960932949748027,93.92622359845876,41.1618821631294,77.92155178990579,26.377085658661027,847.289808110044,89.42323564178832,126.46012534229992,5445.946100263674,2864.2447019792735,4141.6
Silt,Sugarcane,6.858890482654529,1.4977500667269714,62.97435280700449,64.07368616984078,63.993319195457694,30.762156774517056,1060.5633741012095,65.5616362742918,70.52433604171902,7101.977396158777,4394.753135911079,5334.5
Clay,Wheat,6.993624136256557,1.5128484508773448,75.87829775388447,59.95898930546872,53.35016612360199,27.570642460624203,523.6768925715128,51.617882533080625,119.4566875570644,7117.5776413786625,2637.503518277854,4357.6
Silt,Rice,7.004652679315695,1.4390493364013413,79.42727234808818,47.89211757595484,72.52299354591274,27.035090046359144,752.8427090776755,64.64591161486749,139.87975512364847,7531.2184058255625,1770.980300458385,4096.4
Peaty,Maize,6.945472942842336,1.5735438525210446,94.5998598641154,30.013205412593543,63.15781198228973,28.673711721946585,547.5668234282223,50.53567255380754,137.92065249146475,7424.454391217249,2688.4960497381026,4013.8
Clay,Sugarcane,4.998045691811113,2.3245417649069107,68.90636836003142,42.83479585878234,51.52402086114938,26.53998730783973,1150.694557331391,43.173029646034834,149.28462915119377,7939.293771600649,2653.4020935925064,4905.3
Clay,Sugarcane,8.20924730304218,3.3650186714071784,78.60565684544738,36.33684702601001,56.51335837316262,33.80993887781969,1125.2388451560023,80.40179143367104,36.731189352317855,7068.207259774475,2697.28504936484,5257.8
Loamy,Sugarcane,7.025184969468073,1.8779879872815934,76.8252218736936,36.79286791805316,68.75802802872622,22.12407435641533,969.7096065261183,47.06456963685307,51.109120179110704,10709.365561864623,2202.6656509476406,5188.6
Sandy,Sugarcane,6.093026223121725,1.2277104046792797,34.99471368024462,57.02640846532465,35.78824246361762,20.453410152714966,1156.0064495357092,55.90341921801641,107.48715776054465,10559.134344523889,4001.7361100504518,5331.3
Clay,Wheat,6.049909213737075,2.425726830701223,73.25374401504541,68.89426797313335,60.037403677837524,30.34654299160525,606.8216022657223,58.34159457241821,92.50364956237257,6955.958983250782,2464.1441441664783,4165.2
Sandy,Rice,7.029138227266678,1.478785468693963,112.02542380605406,47.076081512310914,61.62844931649047,31.220845859622635,1137.8319352201754,61.90947504119044,187.25285893780642,5986.51196253595,3498.3806940891427,3927.4
Sandy,Cotton,7.812837303783167,0.7671457192940405,52.39826486327536,51.51891252985173,53.448461739017695,25.039728006683504,422.1361004078077,80.44549720691394,74.60648327767862,8393.289449267708,3556.1799326317505,3007.9
Peaty,Sugarcane,7.087374574966557,1.4186616720482175,88.5689259154615,25.183504789283557,79.30354567011781,26.67374096283129,1024.2346403646006,53.467469657232364,146.51695989419395,7163.577600905144,3177.8759287520643,5514.7
Clay,Potato,6.721367235123988,1.9358749429172177,141.13363651182473,72.07251548465997,50.77590792775533,24.11205364889784,1508.1451933325384,46.15184717183182,200.68791292200243,5329.56081867368,2852.6926689122743,3626.5
Peaty,Wheat,6.54985251634443,1.9075131731150528,68.55129449711825,45.532836461669355,63.56719304719756,31.889646660665317,483.5168398898465,51.479972698225794,65.02442373478381,10335.823841934922,3028.1012995695964,4356.1
Clay,Rice,6.799422544384916,2.7515309812093616,94.1640136362453,23.810722426009605,86.1755687752867,31.53022182833282,762.8630071351539,57.75165224921525,117.43828628320004,7231.668281909209,3132.7689012717683,4855.7
Peaty,Wheat,5.608201834140089,2.5161274779083795,96.70270926740369,59.70620498983391,89.12465057706642,24.757306540984267,1316.7327319186031,67.71294728982015,155.90291265480707,5817.361387206359,1936.7085121295622,4327.8
Loamy,Rice,5.84205473819611,2.78858713155666,114.98397010636145,67.98749663198956,50.695150731408226,34.00743989720808,663.5023048946391,50.900051341052304,243.09877146026645,7124.12572939723,2177.2117565574463,4062.8
Clay,Sugarcane,7.516559668073753,3.291104848990406,106.61305388446296,40.92846996656418,44.691658255738645,21.91286959135303,697.3595751426545,46.73207655106958,125.32600115126729,6719.336042235327,2990.0056549879805,5358.9
Clay,Wheat,4.5,1.5264675740135205,58.33147584150882,50.08633741207178,79.33852227724131,20.748232919557054,1045.782143223662,63.850652540293964,283.60960767971847,7198.1097545908415,3027.0515550929613,4101.0
Loamy,Rice,6.478273253276739,2.988407591526903,112.65357731917676,66.13786542898684,79.20754297476313,22.695336576919576,996.7646489621707,42.802266347621405,201.75164217941148,4586.538037189863,1924.4146562947976,4907.7
Loamy,Rice,7.170006297986592,0.8088618761978292,9.892620077195701,54.31405484721658,91.39976051509261,31.018689080304785,831.5423119051185,51.25482376786458,5.565372976447534,7532.2530789349175,3236.8451017031584,4974.8
Clay,Rice,6.735619793963084,3.731639731502039,79.91032894261014,68.18715640746247,41.869178698851314,33.001040721152066,971.013938086234,60.89209761254301,68.14413636234073,4247.374759401428,3044.758490455595,4484.2
Silt,Sugarcane,7.108615713567483,1.9285399237936094,110.35377459035516,44.19162008980298,66.35223922867887,28.506151916987147,701.593665704685,56.379931912901064,132.43635395008187,5985.649929194382,2548.1576251856336,5118.2
Silt,Maize,7.367621637196071,2.1615131996893715,85.06827704781284,36.307041336358765,36.662231918728146,26.66570341258069,880.3507779056372,76.72031141672855,120.89736844992123,7575.160598712941,2831.1166428183146,3858.8
Loamy,Sugarcane,6.024692338580091,1.1554118493380956,113.90946548140857,54.95142178981645,108.84665615686444,25.047810397396848,1054.6290151131032,21.33103211588262,131.97424137108538,3552.1719043399216,2705.660366615545,5404.0
Loamy,Sugarcane,7.6978951767473,1.6678734881398865,65.6136290730182,55.68534739940438,37.25272116097201,28.57497022057157,643.6613580801221,89.19365276099265,108.30292260492796,3912.3446078356255,2072.3010334246246,5324.7
Loamy,Cotton,7.516504848526579,3.0723871401860894,97.18468404338338,22.69559878445602,37.51947630538783,25.552962149963765,922.6004057421286,46.99643691976979,58.37935577375331,6767.380204524281,2214.464594411116,3264.2
Loamy,Potato,6.351867816820101,2.0537000275143877,78.04990667609289,49.6551392991743,76.22051596064954,25.72684311460079,938.4525461932394,62.28101153203669,156.945317378707,7170.412723911274,2156.046030569627,3685.0
Clay,Wheat,5.168312211972987,2.33219244999164,100.03380192291014,26.794570290755203,13.241515246784019,24.357835473850727,857.3815615703309,86.84065415573731,28.43955275100754,8573.873931455166,2686.8093874456895,4070.7
Peaty,Wheat,5.689009606867309,3.563471751078021,91.58326548893469,29.77546751523436,72.09951691059352,38.89230114148114,748.2067015154461,63.488791985149874,173.90221525143724,6565.144108447596,3730.0354321728732,4885.2
Loamy,Cotton,5.368037911426848,2.3221215063856917,140.7007153625383,54.99189702145849,23.01917608265076,30.61503048454907,773.4737683403895,29.517888346928604,40.200876543719104,5017.938291746592,2338.0227534972473,3484.5
Peaty,Sugarcane,6.948245153058485,1.3827497484570817,108.83114272445115,52.2967452586897,71.74136969526036,26.565260315450296,805.7310273727932,63.61420322998977,38.019422409645486,7197.231085738236,3880.605465772027,5869.4
Peaty,Potato,5.7494580996578355,1.4163109917381127,75.67627429658646,47.06059258197335,39.487155149243165,35.10386826334053,598.9320804966701,53.981986115844876,159.60659254199413,4861.8105515750685,2262.830144186179,3355.4
Sandy,Wheat,8.5,1.0729499868099366,176.89555816559238,54.66288316558262,71.34368418923572,21.10972005124409,950.3453615378296,32.21164297860809,133.5722737394442,7693.811278806402,3933.996394556014,4146.5
Clay,Potato,7.282054425729236,2.0392399118900992,76.02114190119707,48.128978984882956,36.15705728909324,29.207171816541248,818.0726333654875,61.59399208754356,57.31833113432468,6146.727790893089,3080.556660408568,3704.2
Sandy,Sugarcane,7.849590290420313,3.5341589439202954,110.4355695037234,57.54218483558651,47.21868781096733,28.38407610461393,834.2405424926931,33.18910765490476,133.51933304405446,7625.646772486378,3500.9296810223796,4905.8
Clay,Maize,5.945814828409053,3.196773590238865,119.53665872892518,70.21388434512997,84.45167616314413,29.221970909190837,843.9579481649033,46.32284829289506,128.60610822032191,7213.87787977684,3047.13524633049,3874.8
Silt,Wheat,6.252094341084999,2.6743477819383434,105.71331634676037,60.962854658232764,38.92356839545923,22.130232377522532,843.7177877231812,65.57928508065609,124.16020850834927,8880.990856486058,2109.527513615114,3978.2
Sandy,Wheat,6.6649980365902906,2.8547744376586897,89.19926354518444,31.080093754972523,55.98219587453142,19.981949688444328,999.6354400537772,78.51617597816553,42.31759478314936,7568.373556605289,3055.2636443589845,3900.0
Loamy,Maize,8.133396728450283,1.8519126702543633,138.57027861861906,31.454691260331245,66.80514647648536,26.942084565341002,1201.790059892976,65.73476598064133,177.14354438192828,6988.438765062118,3679.560211560855,4348.6
Peaty,Wheat,6.941247416169939,2.1736380395321917,88.74788602870564,42.34766586339743,49.41594856682465,25.99356984780723,937.4054931339966,23.58131674180718,138.33559701668045,5086.0572788476375,2750.2460079602592,4352.5
Sandy,Maize,6.497193606393168,1.492967842501323,120.76159693631885,43.73216536474316,61.76817624153128,32.30169406277504,697.8008550362563,55.94161055905946,160.4932855748897,5598.529679308097,3105.440830168607,3740.1
Silt,Potato,6.750495063797811,1.5326067683356275,82.49824632624308,42.332313368948654,76.49576240024517,26.06508776711142,1108.565977858218,44.16646293135663,141.45802641354214,5179.375629714637,3055.7000680841243,4009.5
Loamy,Sugarcane,7.8132215589153216,1.5297463016791217,106.76717883492483,43.597556714999286,59.61972524281091,30.32646183948632,1003.948337052841,79.7814611744356,53.071469855336005,6149.225478230501,3002.4545655341594,5600.5
Clay,Wheat,8.02074849039566,1.9502830057186806,79.42665402671948,53.99475700369839,67.64643775523324,24.95080570771708,610.1808104471911,44.33508483953514,99.47807835207958,11875.772114023333,2842.1563521084195,3853.6
Clay,Sugarcane,6.3651946952521055,2.3416023394704024,79.7601564070942,40.09961070213721,39.5161399364457,33.63828718317932,856.5167596441211,46.98051440272616,1.8146294284173337,5349.265271956853,2356.949649674971,5283.8
Clay,Maize,5.830144736534887,1.7038504438274227,172.4593480345166,64.69372559574205,49.54651487267329,28.099331229199688,1166.178585149225,46.214823690133784,133.7423056819734,8415.687716465882,3047.266566684606,3985.4
Peaty,Sugarcane,6.246123525817113,3.1420622871540083,104.88265488877694,63.74674136726535,41.1590171957037,31.265860341293067,968.053369219117,84.80951311167063,138.45309662190402,5584.503331156228,2716.9214256213186,5690.3
Loamy,Wheat,6.123336818788939,2.0099809851835486,49.500418604550184,47.44290125797485,39.46028749216064,25.98915256011366,923.934010572472,90.45673001465295,165.87825069726102,7264.466321114343,2912.251345079254,4296.5
Silt,Wheat,5.694751207129678,1.6271172486299215,107.13742978765492,50.499747182209404,77.69194213451175,32.272812204343424,494.7583114074302,86.50858606559305,108.4892529712767,7827.82555779717,3306.439135793211,4043.4
Loamy,Potato,5.694253044955168,2.156523469055871,41.06176513295505,62.20023450176046,37.576613592357845,26.47637724610025,547.2231277031999,77.89958818826153,201.49654411177139,7184.253224671807,2880.770806203214,4308.1
Loamy,Potato,6.598663259512432,3.0978540489076174,101.6253542481713,39.11733475198486,49.23172911002138,26.955525472697836,557.1911381926905,71.6877714096212,55.04457554015703,6115.664669315682,2307.0056432440797,3552.0
Loamy,Potato,7.050290661749615,2.3605822734820046,81.08673158404376,44.09818929206405,46.252529335594076,28.120964422838753,653.4966295352315,63.68980572192231,255.85159702985393,5856.795046713969,2830.2055806082294,3743.6
Loamy,Maize,7.839150734498016,1.8757826708490462,105.06057812990595,66.80571145319207,84.70767788243793,28.038060704181714,979.7916877267363,59.42940331845195,200.85702514813846,6970.405830623621,3537.8392663087275,4385.9
Loamy,Rice,5.746728386119484,1.830376313005687,62.34151418804818,44.57461606113939,78.03051012206716,33.394763377652524,264.3691250645843,83.3051844066854,27.644557691259635,5901.659774454055,2175.0292599235013,4765.3
Sandy,Rice,7.669390506827915,2.7338686853069865,131.9559082412149,55.88150687353336,33.300301844490676,22.7172298336379,880.9467616945759,74.22974844615155,187.5432742877727,9552.208363971778,3349.1922140640145,4341.9
Peaty,Cotton,6.351730301747393,2.4015913164491276,95.15654502753989,58.40735932712651,75.44709627329281,26.0658618256666,864.222774914468,62.19163639991815,27.60558582207244,3407.0029787652993,3142.3207812800833,3345.6
Peaty,Cotton,7.41372802260229,2.8001315358924326,63.19420545140035,84.0795468204074,66.04308633637729,29.6824542744137,762.2064339753268,54.50778238798222,0.0,5849.7799664875065,2523.0651252391526,3423.1
Peaty,Potato,6.463295374415265,2.4727202763561973,96.44422568631049,59.00127724437432,33.492672326499566,30.906177900615234,1116.0964853834946,66.25937900271933,199.05444554003793,6732.655507833588,4206.054981417907,4521.2
Peaty,Rice,7.3221421398408255,2.4241941876797672,54.98254321516551,47.74819572553255,68.99659835510263,30.209049229787,1072.4902101252098,57.389436354577704,191.9573761840117,6954.276127747442,2757.2303559115285,4785.6
Silt,Cotton,7.788137223502885,1.7552958767197373,85.64587142435069,41.41309409847058,55.57193348771183,25.334863456880875,995.42472668561,59.83643770275658,166.15389324075898,12099.071868972114,3038.4893055374105,3398.2
Clay,Wheat,5.475785272509649,2.498778882336208,49.85380033486862,60.524991631903205,58.065517998159045,32.28274912799002,773.6506758382916,40.41375034137672,26.3013683697676,8640.171496717827,2162.078008331422,4111.1
Silt,Maize,6.366620773530529,1.7882344782886221,121.8044311560798,55.47582651459133,79.14817853923546,34.52213887175216,559.9983124698601,67.0425337852795,64.29681275358047,7087.434902966166,3530.018209102469,4923.0
Loamy,Rice,5.337467882996577,2.8644215944993707,62.32221999517415,43.852295960863884,23.233813305819048,29.261348020664418,567.9780250041782,30.7674860011677,241.59452481667603,9009.603001802276,2838.287037330265,4909.9
Loamy,Maize,7.125994795760498,2.1566330777313323,112.00358649423254,48.96847893801541,70.47999448890701,33.58045597004162,1258.1940616965203,30.425687057157546,41.74004290917364,6834.6462223950175,1711.3510281704305,3777.5
Silt,Maize,5.825904062887815,1.4446471499524167,77.50035636365227,21.59089519450607,95.18234296497093,27.0702301997193,1068.56195270427,78.92272770706879,79.92450417650232,5593.511431598711,3106.666443443258,3999.8
Silt,Maize,6.007023557274714,3.3282534139186772,80.22822669788735,55.76648113687235,73.21838774310217,26.01566245619556,1256.7791404180641,66.43524737794583,172.11565475328092,8343.546189225448,2014.2624445946049,3781.2
Sandy,Sugarcane,6.590507390143977,2.510239061941011,71.96555590212051,31.551233798160816,79.827045591034,28.07369821966377,1052.9049469653692,26.12250965535678,32.00335484745921,8741.677602644031,3121.3429971374717,4847.2
Clay,Potato,6.097483798478735,3.045915355612707,63.52622855303254,63.73500311733754,0.0,29.17092465817753,803.5186205787471,48.48243571987963,140.36843146511828,9308.597494086509,2697.3116263390784,3782.3
Silt,Maize,6.118398096069632,2.341414655893005,133.4103200032442,29.822947184868422,54.419894399080746,21.754598991967278,547.4760931357466,64.51807078637582,51.101352749073385,8082.207942580035,1722.8574553580252,3534.4
Peaty,Maize,6.928461957510743,3.3398421715739532,80.3426057660973,70.08070323006511,54.16272301720478,24.808387839257986,370.43174377400464,65.92546966299234,39.78142161818475,2318.8151523162624,2275.4606984946927,3942.1
Sandy,Rice,6.19736378059103,2.940507969372317,102.0536623736315,58.28853484666812,61.58167409457857,30.4201587308706,812.5725444939989,56.71404308258139,140.44893749836322,5614.147664461238,1948.0273167933656,3859.4
Loamy,Cotton,6.71869339677754,2.280042823912582,108.21769528978966,55.33475929087581,76.7615393616335,27.739819208721734,745.351598006933,72.24799487795111,189.27318112675954,6640.306217464684,2755.152278950747,3913.7
Clay,Cotton,8.259278544445362,2.3042803645290473,87.26227343005115,54.8536181844101,25.125205941000736,24.27360874965035,324.41472226191183,61.04727676307277,109.60756657073624,8082.369948902888,3306.3287128435436,3548.1
